priority,scenarioGroup,enableOnlineIntervention,enableOfflineIntervention,initialOnlineSeeds,initialOfflineSeeds,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,requiresModelModeSupport,analysisRole,queueId,scenarioId,scenarioName,seedId,sensitivityDesign,sensitivitySampleId,sensitivitySeedReplicate,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,pRewire,kOnline,kOffline,interventionStartTime
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L074-seed13,LHS_L074,LHS 参数样本 L074,13,LHS,L074,13,20.8814,2.2887,0.1033,0.0553,3.7612,19.613,2.1905,0.0351,6,3,55
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L074-seed19,LHS_L074,LHS 参数样本 L074,19,LHS,L074,19,20.8814,2.2887,0.1033,0.0553,3.7612,19.613,2.1905,0.0351,6,3,55
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L074-seed25,LHS_L074,LHS 参数样本 L074,25,LHS,L074,25,20.8814,2.2887,0.1033,0.0553,3.7612,19.613,2.1905,0.0351,6,3,55
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L075-seed01,LHS_L075,LHS 参数样本 L075,1,LHS,L075,1,31.8125,6.9605,0.1072,0.0602,3.4239,17.08,3.9966,0.1745,9,5,21
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L075-seed07,LHS_L075,LHS 参数样本 L075,7,LHS,L075,7,31.8125,6.9605,0.1072,0.0602,3.4239,17.08,3.9966,0.1745,9,5,21
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L075-seed13,LHS_L075,LHS 参数样本 L075,13,LHS,L075,13,31.8125,6.9605,0.1072,0.0602,3.4239,17.08,3.9966,0.1745,9,5,21
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L075-seed19,LHS_L075,LHS 参数样本 L075,19,LHS,L075,19,31.8125,6.9605,0.1072,0.0602,3.4239,17.08,3.9966,0.1745,9,5,21
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L075-seed25,LHS_L075,LHS 参数样本 L075,25,LHS,L075,25,31.8125,6.9605,0.1072,0.0602,3.4239,17.08,3.9966,0.1745,9,5,21
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L076-seed01,LHS_L076,LHS 参数样本 L076,1,LHS,L076,1,49.7669,5.3217,0.0608,0.2503,3.2486,5.8362,7.9868,0.2796,5,5,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L076-seed07,LHS_L076,LHS 参数样本 L076,7,LHS,L076,7,49.7669,5.3217,0.0608,0.2503,3.2486,5.8362,7.9868,0.2796,5,5,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L076-seed13,LHS_L076,LHS 参数样本 L076,13,LHS,L076,13,49.7669,5.3217,0.0608,0.2503,3.2486,5.8362,7.9868,0.2796,5,5,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L076-seed19,LHS_L076,LHS 参数样本 L076,19,LHS,L076,19,49.7669,5.3217,0.0608,0.2503,3.2486,5.8362,7.9868,0.2796,5,5,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L076-seed25,LHS_L076,LHS 参数样本 L076,25,LHS,L076,25,49.7669,5.3217,0.0608,0.2503,3.2486,5.8362,7.9868,0.2796,5,5,51
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L077-seed01,LHS_L077,LHS 参数样本 L077,1,LHS,L077,1,48.1406,8.2592,0.1135,0.078,4.4632,17.395,6.0575,0.1426,6,6,25
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L077-seed07,LHS_L077,LHS 参数样本 L077,7,LHS,L077,7,48.1406,8.2592,0.1135,0.078,4.4632,17.395,6.0575,0.1426,6,6,25
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L077-seed13,LHS_L077,LHS 参数样本 L077,13,LHS,L077,13,48.1406,8.2592,0.1135,0.078,4.4632,17.395,6.0575,0.1426,6,6,25
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L077-seed19,LHS_L077,LHS 参数样本 L077,19,LHS,L077,19,48.1406,8.2592,0.1135,0.078,4.4632,17.395,6.0575,0.1426,6,6,25
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L077-seed25,LHS_L077,LHS 参数样本 L077,25,LHS,L077,25,48.1406,8.2592,0.1135,0.078,4.4632,17.395,6.0575,0.1426,6,6,25
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L078-seed01,LHS_L078,LHS 参数样本 L078,1,LHS,L078,1,31.1519,8.4954,0.0247,0.2066,1.7958,15.905,7.3502,0.1618,10,2,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L078-seed07,LHS_L078,LHS 参数样本 L078,7,LHS,L078,7,31.1519,8.4954,0.0247,0.2066,1.7958,15.905,7.3502,0.1618,10,2,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L078-seed13,LHS_L078,LHS 参数样本 L078,13,LHS,L078,13,31.1519,8.4954,0.0247,0.2066,1.7958,15.905,7.3502,0.1618,10,2,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L078-seed19,LHS_L078,LHS 参数样本 L078,19,LHS,L078,19,31.1519,8.4954,0.0247,0.2066,1.7958,15.905,7.3502,0.1618,10,2,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L078-seed25,LHS_L078,LHS 参数样本 L078,25,LHS,L078,25,31.1519,8.4954,0.0247,0.2066,1.7958,15.905,7.3502,0.1618,10,2,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L079-seed01,LHS_L079,LHS 参数样本 L079,1,LHS,L079,1,25.248,9.4323,0.0405,0.2764,2.0114,8.7225,4.6605,0.2372,7,3,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L079-seed07,LHS_L079,LHS 参数样本 L079,7,LHS,L079,7,25.248,9.4323,0.0405,0.2764,2.0114,8.7225,4.6605,0.2372,7,3,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L079-seed13,LHS_L079,LHS 参数样本 L079,13,LHS,L079,13,25.248,9.4323,0.0405,0.2764,2.0114,8.7225,4.6605,0.2372,7,3,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L079-seed19,LHS_L079,LHS 参数样本 L079,19,LHS,L079,19,25.248,9.4323,0.0405,0.2764,2.0114,8.7225,4.6605,0.2372,7,3,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L079-seed25,LHS_L079,LHS 参数样本 L079,25,LHS,L079,25,25.248,9.4323,0.0405,0.2764,2.0114,8.7225,4.6605,0.2372,7,3,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L080-seed01,LHS_L080,LHS 参数样本 L080,1,LHS,L080,1,48.3366,8.641,0.117,0.1021,3.7935,15.7692,7.8566,0.1305,9,4,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L080-seed07,LHS_L080,LHS 参数样本 L080,7,LHS,L080,7,48.3366,8.641,0.117,0.1021,3.7935,15.7692,7.8566,0.1305,9,4,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L080-seed13,LHS_L080,LHS 参数样本 L080,13,LHS,L080,13,48.3366,8.641,0.117,0.1021,3.7935,15.7692,7.8566,0.1305,9,4,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L080-seed19,LHS_L080,LHS 参数样本 L080,19,LHS,L080,19,48.3366,8.641,0.117,0.1021,3.7935,15.7692,7.8566,0.1305,9,4,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L080-seed25,LHS_L080,LHS 参数样本 L080,25,LHS,L080,25,48.3366,8.641,0.117,0.1021,3.7935,15.7692,7.8566,0.1305,9,4,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L081-seed01,LHS_L081,LHS 参数样本 L081,1,LHS,L081,1,34.6164,8.7042,0.0955,0.2076,4.0325,16.7465,4.8477,0.2956,5,2,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L081-seed07,LHS_L081,LHS 参数样本 L081,7,LHS,L081,7,34.6164,8.7042,0.0955,0.2076,4.0325,16.7465,4.8477,0.2956,5,2,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L081-seed13,LHS_L081,LHS 参数样本 L081,13,LHS,L081,13,34.6164,8.7042,0.0955,0.2076,4.0325,16.7465,4.8477,0.2956,5,2,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L081-seed19,LHS_L081,LHS 参数样本 L081,19,LHS,L081,19,34.6164,8.7042,0.0955,0.2076,4.0325,16.7465,4.8477,0.2956,5,2,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L081-seed25,LHS_L081,LHS 参数样本 L081,25,LHS,L081,25,34.6164,8.7042,0.0955,0.2076,4.0325,16.7465,4.8477,0.2956,5,2,58
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L082-seed01,LHS_L082,LHS 参数样本 L082,1,LHS,L082,1,46.0421,7.8602,0.0397,0.2095,1.8183,18.1719,3.5047,0.1826,5,2,39
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L082-seed07,LHS_L082,LHS 参数样本 L082,7,LHS,L082,7,46.0421,7.8602,0.0397,0.2095,1.8183,18.1719,3.5047,0.1826,5,2,39
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L082-seed13,LHS_L082,LHS 参数样本 L082,13,LHS,L082,13,46.0421,7.8602,0.0397,0.2095,1.8183,18.1719,3.5047,0.1826,5,2,39
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L082-seed19,LHS_L082,LHS 参数样本 L082,19,LHS,L082,19,46.0421,7.8602,0.0397,0.2095,1.8183,18.1719,3.5047,0.1826,5,2,39
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L082-seed25,LHS_L082,LHS 参数样本 L082,25,LHS,L082,25,46.0421,7.8602,0.0397,0.2095,1.8183,18.1719,3.5047,0.1826,5,2,39
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L083-seed01,LHS_L083,LHS 参数样本 L083,1,LHS,L083,1,46.5837,5.8255,0.0712,0.1144,2.1515,4.2816,6.3084,0.2506,8,7,15
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L083-seed07,LHS_L083,LHS 参数样本 L083,7,LHS,L083,7,46.5837,5.8255,0.0712,0.1144,2.1515,4.2816,6.3084,0.2506,8,7,15
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L083-seed13,LHS_L083,LHS 参数样本 L083,13,LHS,L083,13,46.5837,5.8255,0.0712,0.1144,2.1515,4.2816,6.3084,0.2506,8,7,15
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L083-seed19,LHS_L083,LHS 参数样本 L083,19,LHS,L083,19,46.5837,5.8255,0.0712,0.1144,2.1515,4.2816,6.3084,0.2506,8,7,15
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L083-seed25,LHS_L083,LHS 参数样本 L083,25,LHS,L083,25,46.5837,5.8255,0.0712,0.1144,2.1515,4.2816,6.3084,0.2506,8,7,15
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L084-seed01,LHS_L084,LHS 参数样本 L084,1,LHS,L084,1,44.6573,9.2591,0.0392,0.3301,1.9672,7.3842,4.4461,0.0428,9,7,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L084-seed07,LHS_L084,LHS 参数样本 L084,7,LHS,L084,7,44.6573,9.2591,0.0392,0.3301,1.9672,7.3842,4.4461,0.0428,9,7,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L084-seed13,LHS_L084,LHS 参数样本 L084,13,LHS,L084,13,44.6573,9.2591,0.0392,0.3301,1.9672,7.3842,4.4461,0.0428,9,7,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L084-seed19,LHS_L084,LHS 参数样本 L084,19,LHS,L084,19,44.6573,9.2591,0.0392,0.3301,1.9672,7.3842,4.4461,0.0428,9,7,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L084-seed25,LHS_L084,LHS 参数样本 L084,25,LHS,L084,25,44.6573,9.2591,0.0392,0.3301,1.9672,7.3842,4.4461,0.0428,9,7,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L085-seed01,LHS_L085,LHS 参数样本 L085,1,LHS,L085,1,34.862,5.0529,0.0747,0.1798,3.0713,8.85,6.8691,0.2043,9,2,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L085-seed07,LHS_L085,LHS 参数样本 L085,7,LHS,L085,7,34.862,5.0529,0.0747,0.1798,3.0713,8.85,6.8691,0.2043,9,2,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L085-seed13,LHS_L085,LHS 参数样本 L085,13,LHS,L085,13,34.862,5.0529,0.0747,0.1798,3.0713,8.85,6.8691,0.2043,9,2,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L085-seed19,LHS_L085,LHS 参数样本 L085,19,LHS,L085,19,34.862,5.0529,0.0747,0.1798,3.0713,8.85,6.8691,0.2043,9,2,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L085-seed25,LHS_L085,LHS 参数样本 L085,25,LHS,L085,25,34.862,5.0529,0.0747,0.1798,3.0713,8.85,6.8691,0.2043,9,2,56
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L086-seed01,LHS_L086,LHS 参数样本 L086,1,LHS,L086,1,23.2565,9.6991,0.0279,0.1659,2.5727,13.0551,4.1584,0.0249,10,5,57
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L086-seed07,LHS_L086,LHS 参数样本 L086,7,LHS,L086,7,23.2565,9.6991,0.0279,0.1659,2.5727,13.0551,4.1584,0.0249,10,5,57
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L086-seed13,LHS_L086,LHS 参数样本 L086,13,LHS,L086,13,23.2565,9.6991,0.0279,0.1659,2.5727,13.0551,4.1584,0.0249,10,5,57
